StudentID,Rank,Major,Item,Response
966,senior,science,2,5
967,senior,science,2,5
968,graduate,science,2,3
969,graduate,non-science,2,5
970,graduate,science,2,5
971,graduate,science,2,4
972,senior,non-science,2,5
973,junior,science,2,5
974,senior,science,2,5
975,senior,science,2,5
976,junior,science,2,5
977,sophomore,science,2,5
978,senior,non-science,2,5
979,senior,science,2,5
980,senior,non-science,2,5
981,sophomore,science,2,5
982,graduate,science,2,5
983,graduate,science,2,5
984,graduate,science,2,4
985,graduate,science,2,5
986,graduate,non-science,2,5
987,graduate,science,2,4
988,graduate,science,2,5
989,graduate,non-science,2,5
990,graduate,non-science,2,4
991,graduate,non-science,2,5
992,graduate,science,2,5
993,senior,non-science,2,4
994,junior,non-science,2,3
995,senior,non-science,2,4
996,senior,science,2,4
997,junior,science,2,5
998,freshman,science,2,5
999,sophomore,non-science,2,4
1000,senior,science,2,5
1001,junior,non-science,2,5
1002,senior,science,2,5
1003,senior,science,2,5
1004,senior,science,2,5
1005,senior,non-science,2,4
1006,graduate,science,2,5
1007,senior,science,2,5
1008,junior,non-science,2,5
1009,junior,non-science,2,4
1010,junior,science,2,4
1011,junior,science,2,5
1012,sophomore,science,2,5
1013,sophomore,science,2,5
1014,graduate,science,2,4
1015,graduate,non-science,2,4
1016,graduate,science,2,5
1017,sophomore,non-science,2,4
1018,junior,non-science,2,4
1019,NA,NA,2,4
1020,junior,science,2,4
1021,senior,science,2,5
1022,senior,non-science,2,5
1023,junior,science,2,5
1024,senior,non-science,2,5
1025,senior,non-science,2,5
1026,senior,science,2,5
1027,junior,science,2,5
1028,graduate,non-science,2,5
1029,senior,non-science,2,5
1030,junior,non-science,2,5
1031,graduate,science,2,5
1032,graduate,science,2,4
1033,graduate,science,2,5
1034,graduate,science,2,4
1035,senior,non-science,2,5
1036,sophomore,science,2,4
1037,junior,science,2,4
1038,graduate,non-science,2,4
1039,junior,science,2,5
1040,senior,science,2,5
1041,junior,science,2,4
1042,graduate,non-science,2,3
1043,graduate,science,2,3
1044,junior,science,2,5
1045,junior,non-science,2,5
1046,graduate,non-science,2,5
1047,sophomore,non-science,2,4
1048,senior,non-science,2,5
1049,senior,science,2,4
1050,sophomore,science,2,4
1051,sophomore,non-science,2,5
1052,freshman,non-science,2,5
1053,sophomore,science,2,4
1054,sophomore,non-science,2,5
1055,sophomore,science,2,5
1056,freshman,science,2,5
1057,junior,science,2,5
1058,freshman,non-science,2,5
1059,freshman,non-science,2,5
1060,senior,science,2,4
1061,sophomore,non-science,2,3
1062,junior,science,2,4
1063,sophomore,non-science,2,5
1064,graduate,non-science,2,3
1065,graduate,non-science,2,2
1066,graduate,science,2,4
1067,graduate,science,2,3
1068,senior,science,2,4
1069,senior,science,2,5
1070,senior,science,2,5
1071,junior,non-science,2,5
1072,sophomore,non-science,2,4
1073,graduate,science,2,5
1074,graduate,science,2,5
1075,graduate,science,2,5
1076,senior,non-science,2,4
1077,junior,science,2,3
1078,freshman,science,2,4
1079,sophomore,science,2,4
1080,sophomore,non-science,2,5
1081,sophomore,science,2,5
1082,junior,non-science,2,5
1083,junior,non-science,2,3
1084,sophomore,non-science,2,4
1085,freshman,non-science,2,4
1086,sophomore,non-science,2,5
1087,sophomore,non-science,2,5
1088,junior,science,2,5
1089,junior,science,2,5
1090,sophomore,science,2,4
1091,sophomore,science,2,5
1092,senior,science,2,5
1093,senior,non-science,2,5
1094,graduate,science,2,4
1095,graduate,science,2,5
1096,graduate,science,2,4
1097,graduate,non-science,2,5
1098,sophomore,non-science,2,5
1099,junior,science,2,5
1100,junior,non-science,2,5
1101,freshman,science,2,5
1102,junior,non-science,2,4
1103,junior,non-science,2,4
1104,senior,science,2,5
1105,graduate,non-science,2,5
1106,senior,science,2,5
1107,sophomore,science,2,5
1108,senior,science,2,5
1109,senior,non-science,2,4
1110,senior,non-science,2,5
1111,sophomore,non-science,2,5
1112,sophomore,non-science,2,5
1113,sophomore,non-science,2,5
1114,senior,non-science,2,5
1115,graduate,non-science,2,5
1116,graduate,science,2,4
1117,graduate,science,2,5
1118,graduate,science,2,5
1119,senior,science,2,4
1120,junior,non-science,2,5
1121,senior,non-science,2,4
1122,junior,non-science,2,5
1123,junior,science,2,5
1124,sophomore,science,2,5
1125,junior,non-science,2,5
1126,sophomore,science,2,5
1127,junior,non-science,2,5
1128,junior,non-science,2,5
1129,senior,non-science,2,5
1130,senior,non-science,2,5
1131,senior,science,2,5
1132,junior,science,2,5
1133,junior,science,2,5
1134,graduate,non-science,2,4
1135,senior,science,2,5
1136,senior,science,2,5
1137,junior,non-science,2,5
1138,sophomore,science,2,5
1139,junior,non-science,2,5
1140,sophomore,science,2,4
1141,junior,science,2,4
1142,junior,non-science,2,5
1143,senior,science,2,4
1144,freshman,non-science,2,4
1145,sophomore,science,2,4
1146,junior,non-science,2,5
1147,graduate,non-science,2,5
1148,graduate,science,2,5
1149,graduate,science,2,5
1150,graduate,science,2,4
1151,graduate,science,2,5
1152,junior,non-science,2,4
1153,freshman,science,2,5
1154,senior,non-science,2,4
1155,junior,non-science,2,5
1156,senior,science,2,4
1157,graduate,science,2,5
1158,junior,science,2,5
1159,junior,non-science,2,5
1160,senior,science,2,4
1161,senior,science,2,5
1162,freshman,science,2,5
1163,junior,non-science,2,4
1164,sophomore,science,2,5
1165,junior,science,2,5
1166,junior,science,2,5
1167,junior,non-science,2,5
1168,senior,non-science,2,5
1169,graduate,non-science,2,5
1170,graduate,non-science,2,4
1171,freshman,science,2,5
1172,senior,science,2,5
1173,junior,science,2,4
1174,graduate,science,2,5
1175,graduate,non-science,2,5
1176,graduate,science,2,5
1177,senior,science,2,5
1178,freshman,science,2,5
1179,junior,science,2,5
1180,freshman,science,2,5
1181,sophomore,science,2,5
1182,freshman,science,2,4
1183,freshman,science,2,5
1184,sophomore,science,2,5
1185,freshman,non-science,2,4
1186,senior,science,2,4
1187,junior,science,2,4
1188,senior,non-science,2,5
1189,senior,science,2,5
1190,junior,science,2,4
1191,junior,science,2,4
1192,senior,science,2,5
1193,senior,science,2,5
1194,junior,science,2,4
1195,junior,science,2,4
1196,graduate,non-science,2,4
1197,graduate,non-science,2,4
1198,graduate,non-science,2,4
1199,graduate,science,2,5
1200,graduate,non-science,2,5
1201,graduate,non-science,2,5
1202,graduate,non-science,2,5
1203,freshman,science,2,5
1204,junior,science,2,5
1205,senior,non-science,2,4
1206,junior,science,2,5
1207,senior,science,2,5
1208,graduate,science,2,5
1209,sophomore,non-science,2,5
1210,freshman,science,2,5
1211,junior,non-science,2,5
1212,sophomore,science,2,4
1213,senior,science,2,5
1214,junior,science,2,5
1215,senior,science,2,4
1216,senior,non-science,2,4
1217,senior,non-science,2,5
1218,senior,science,2,5
1219,senior,science,2,4
1220,senior,science,2,5
1221,senior,non-science,2,5
1222,junior,science,2,5
1223,senior,science,2,5
1224,junior,science,2,5
1225,senior,science,2,4
1226,junior,non-science,2,4
1227,senior,science,2,4
1228,senior,science,2,4
1229,senior,science,2,5
1230,junior,science,2,5
1231,senior,non-science,2,5
1232,freshman,non-science,2,5
1,senior,non-science,3,5
2,senior,science,3,4
3,senior,non-science,3,5
4,senior,science,3,4
5,senior,science,3,4
6,senior,science,3,4
7,senior,science,3,5
8,senior,non-science,3,4
9,junior,science,3,5
10,junior,science,3,4
11,graduate,non-science,3,5
12,junior,non-science,3,5
13,junior,non-science,3,5
14,NA,science,3,4
15,sophomore,non-science,3,5
16,junior,non-science,3,5
17,sophomore,non-science,3,5
18,junior,science,3,5
19,freshman,non-science,3,5
20,freshman,science,3,5
21,sophomore,non-science,3,5
22,freshman,science,3,5
23,freshman,science,3,4
24,freshman,non-science,3,5
25,sophomore,science,3,5
26,freshman,science,3,5
27,freshman,science,3,4
28,freshman,non-science,3,5
29,junior,non-science,3,4
30,freshman,science,3,4
31,freshman,science,3,4
32,freshman,non-science,3,5
33,junior,non-science,3,5
34,freshman,science,3,5
35,freshman,non-science,3,5
36,junior,non-science,3,5
37,freshman,non-science,3,5
38,sophomore,non-science,3,4
39,freshman,non-science,3,3
40,freshman,science,3,5
41,senior,non-science,3,5
42,junior,science,3,5
43,senior,non-science,3,4
44,senior,science,3,4
45,senior,non-science,3,4
46,graduate,science,3,5
47,sophomore,science,3,4
48,freshman,science,3,3
49,freshman,non-science,3,3
50,freshman,non-science,3,4
51,freshman,non-science,3,4
52,senior,non-science,3,4
53,graduate,science,3,4
54,sophomore,non-science,3,3
55,sophomore,non-science,3,4
56,sophomore,non-science,3,1
57,senior,non-science,3,5
58,junior,science,3,4
59,junior,science,3,4
60,junior,science,3,4
61,sophomore,science,3,4
62,freshman,non-science,3,5
63,freshman,science,3,4
64,freshman,non-science,3,4
65,freshman,science,3,4
66,freshman,non-science,3,1
67,sophomore,science,3,4
68,sophomore,science,3,5
69,sophomore,science,3,5
70,sophomore,science,3,5
71,sophomore,non-science,3,5
72,junior,science,3,5
73,freshman,science,3,5
74,sophomore,NA,3,5
75,sophomore,science,3,5
76,sophomore,science,3,5
77,senior,science,3,5
78,freshman,non-science,3,5
79,freshman,non-science,3,5
80,sophomore,science,3,5
81,freshman,non-science,3,5
82,junior,non-science,3,5
83,junior,science,3,4
84,sophomore,non-science,3,5
85,sophomore,non-science,3,5
86,sophomore,science,3,5
87,freshman,science,3,4
88,sophomore,science,3,5
89,senior,non-science,3,4
90,sophomore,science,3,5
91,freshman,science,3,5
92,graduate,non-science,3,5
93,freshman,science,3,5
94,sophomore,non-science,3,4
95,sophomore,non-science,3,5
96,junior,science,3,5
97,junior,science,3,5
98,freshman,non-science,3,5
99,freshman,science,3,5
100,NA,science,3,5
101,freshman,non-science,3,5
102,freshman,science,3,5
103,freshman,science,3,5
104,senior,non-science,3,4
105,senior,science,3,4
106,junior,science,3,1
107,senior,science,3,5
108,junior,science,3,4
109,junior,non-science,3,5
110,junior,science,3,5
111,senior,non-science,3,4
112,senior,science,3,4
113,freshman,science,3,5
114,senior,science,3,5
115,junior,science,3,5
116,freshman,science,3,4
117,sophomore,non-science,3,4
118,senior,science,3,5
119,senior,non-science,3,4
120,senior,science,3,4
121,junior,science,3,4
122,senior,non-science,3,4
123,junior,science,3,4
124,sophomore,science,3,3
125,graduate,science,3,5
126,graduate,science,3,4
127,junior,non-science,3,5
128,senior,science,3,5
129,junior,science,3,4
130,junior,science,3,5
131,graduate,science,3,4
132,graduate,non-science,3,4
133,senior,science,3,5
134,freshman,science,3,5
135,freshman,science,3,4
136,freshman,non-science,3,4
137,freshman,non-science,3,4
138,junior,non-science,3,5
139,freshman,science,3,4
140,freshman,non-science,3,5
141,freshman,non-science,3,5
142,freshman,non-science,3,4
143,freshman,non-science,3,5
144,graduate,science,3,5
145,graduate,science,3,5
146,senior,non-science,3,4
147,senior,non-science,3,4
148,junior,non-science,3,5
149,senior,NA,3,5
150,junior,non-science,3,5
151,senior,non-science,3,5
152,senior,non-science,3,5
153,senior,non-science,3,5
154,graduate,science,3,5
155,junior,non-science,3,4
156,senior,non-science,3,4
157,senior,non-science,3,5
158,junior,non-science,3,5
159,freshman,science,3,5
160,junior,non-science,3,5
161,junior,science,3,4
162,senior,non-science,3,4
163,sophomore,non-science,3,5
164,sophomore,non-science,3,5
165,freshman,science,3,4
166,junior,non-science,3,5
167,sophomore,non-science,3,5
168,graduate,non-science,3,5
169,freshman,non-science,3,5
170,freshman,non-science,3,5
171,junior,science,3,5
172,freshman,science,3,5
173,freshman,science,3,5
174,freshman,science,3,5
175,junior,science,3,4
176,junior,science,3,4
177,senior,science,3,5
178,senior,science,3,4
179,junior,science,3,4
180,junior,non-science,3,4
181,sophomore,science,3,4
182,junior,non-science,3,5
183,senior,non-science,3,4
184,junior,science,3,5
185,junior,non-science,3,4
186,junior,science,3,5
187,senior,science,3,4
188,junior,non-science,3,4
189,senior,science,3,4
190,sophomore,non-science,3,4
191,junior,non-science,3,5
192,junior,non-science,3,4
193,junior,science,3,5
194,senior,science,3,3
195,senior,science,3,4
196,senior,non-science,3,4
197,junior,science,3,4
198,senior,non-science,3,5
199,junior,science,3,5
200,senior,non-science,3,4
201,senior,non-science,3,4
202,senior,non-science,3,4
203,senior,non-science,3,4
204,senior,science,3,5
205,sophomore,non-science,3,5
206,senior,non-science,3,4
207,senior,non-science,3,5
208,senior,non-science,3,5
209,senior,science,3,5
210,senior,non-science,3,5
211,senior,non-science,3,5
212,junior,science,3,4
213,senior,science,3,5
214,senior,non-science,3,5
215,senior,non-science,3,5
216,senior,non-science,3,4
217,senior,non-science,3,5
218,senior,science,3,5
219,senior,non-science,3,5
220,senior,science,3,5
221,freshman,science,3,4
222,freshman,non-science,3,4
223,freshman,science,3,3
224,freshman,non-science,3,4
225,junior,non-science,3,4
226,sophomore,science,3,4
227,graduate,science,3,5
228,senior,non-science,3,5
229,senior,non-science,3,5
230,senior,science,3,5
231,senior,non-science,3,4
232,junior,science,3,4
233,graduate,non-science,3,5
234,graduate,science,3,5
235,senior,non-science,3,5
236,junior,non-science,3,4
237,junior,non-science,3,2
238,senior,non-science,3,4
239,senior,science,3,5
240,junior,non-science,3,5
241,senior,science,3,4
242,junior,non-science,3,4
243,senior,non-science,3,5
244,junior,non-science,3,5
245,freshman,science,3,4
246,senior,science,3,5
247,junior,science,3,5
248,junior,non-science,3,4
249,sophomore,non-science,3,4
250,junior,science,3,3
251,junior,non-science,3,5
252,freshman,non-science,3,4
253,freshman,non-science,3,5
254,junior,science,3,5
255,junior,science,3,3
256,junior,science,3,4
257,freshman,non-science,3,3
258,sophomore,science,3,4
259,senior,non-science,3,5
260,junior,science,3,4
261,sophomore,science,3,4
262,junior,non-science,3,3
263,junior,non-science,3,4
264,freshman,non-science,3,5
265,freshman,science,3,3
266,junior,science,3,2
267,freshman,non-science,3,5
268,sophomore,science,3,3
269,sophomore,non-science,3,5
270,sophomore,non-science,3,3
271,freshman,science,3,3
272,sophomore,non-science,3,4
273,senior,science,3,4
274,junior,non-science,3,5
275,sophomore,science,3,4
276,freshman,science,3,4
277,sophomore,non-science,3,5
278,freshman,non-science,3,4
279,graduate,non-science,3,4
280,freshman,science,3,4
281,junior,science,3,5
282,freshman,science,3,5
283,sophomore,science,3,5
284,sophomore,non-science,3,1
285,freshman,science,3,4
286,junior,science,3,5
287,sophomore,science,3,4
288,freshman,non-science,3,5
289,freshman,non-science,3,5
290,freshman,non-science,3,4
291,freshman,science,3,5
292,sophomore,non-science,3,4
293,freshman,non-science,3,4
294,senior,non-science,3,5
295,graduate,non-science,3,4
296,NA,non-science,3,4
297,senior,science,3,4
298,senior,science,3,4
299,junior,non-science,3,5
300,senior,non-science,3,5
301,senior,science,3,4
302,senior,non-science,3,5
303,sophomore,science,3,5
304,freshman,science,3,4
305,freshman,science,3,2
306,junior,non-science,3,1
307,freshman,non-science,3,4
308,freshman,science,3,5
309,freshman,science,3,3
310,senior,non-science,3,3
311,freshman,non-science,3,4
312,sophomore,non-science,3,4
313,freshman,non-science,3,4
314,junior,non-science,3,5
315,sophomore,non-science,3,5
316,freshman,science,3,5
317,freshman,non-science,3,5
318,junior,non-science,3,4
319,freshman,non-science,3,4
320,freshman,non-science,3,5
321,freshman,non-science,3,5
322,freshman,science,3,5
323,freshman,non-science,3,5
324,freshman,science,3,4
325,freshman,non-science,3,5
326,freshman,science,3,5
327,freshman,science,3,4
328,freshman,non-science,3,5
329,sophomore,non-science,3,5
330,freshman,science,3,5
331,freshman,science,3,5
332,sophomore,non-science,3,4
333,freshman,non-science,3,5
334,freshman,science,3,5
335,sophomore,science,3,4
336,freshman,science,3,4
337,sophomore,science,3,5
338,freshman,non-science,3,5
339,freshman,science,3,5
340,freshman,science,3,4
341,sophomore,science,3,5
342,freshman,non-science,3,5
343,freshman,science,3,5
344,sophomore,non-science,3,5
345,freshman,science,3,5
346,freshman,science,3,5
347,freshman,science,3,5
348,freshman,science,3,3
349,sophomore,science,3,4
350,freshman,non-science,3,3
351,freshman,non-science,3,5
352,junior,non-science,3,5
353,freshman,science,3,4
354,freshman,science,3,5
355,freshman,science,3,5
356,sophomore,non-science,3,4
357,sophomore,science,3,5
358,junior,science,3,5
359,junior,science,3,5
360,junior,non-science,3,5
361,sophomore,science,3,5
362,sophomore,non-science,3,4
363,freshman,science,3,5
364,junior,science,3,4
365,junior,non-science,3,5
366,senior,non-science,3,5
367,sophomore,non-science,3,4
368,junior,non-science,3,2
369,junior,science,3,4
370,senior,science,3,4
371,junior,science,3,3
372,graduate,non-science,3,5
373,sophomore,science,3,2
374,junior,science,3,4
375,sophomore,non-science,3,4
376,sophomore,science,3,5
377,freshman,non-science,3,3
378,sophomore,non-science,3,5
379,sophomore,science,3,5
380,freshman,non-science,3,4
381,freshman,science,3,5
382,freshman,non-science,3,4
383,sophomore,non-science,3,5
384,sophomore,non-science,3,4
385,sophomore,non-science,3,3
386,junior,non-science,3,5
387,graduate,non-science,3,5
388,sophomore,science,3,4
389,senior,non-science,3,5
390,sophomore,non-science,3,4
391,senior,science,3,5
392,junior,science,3,5
393,junior,science,3,5
394,senior,non-science,3,5
395,junior,science,3,5
396,junior,science,3,5
397,junior,non-science,3,5
398,freshman,science,3,5
399,sophomore,non-science,3,5
400,senior,science,3,4
401,freshman,science,3,3
402,graduate,science,3,5
403,senior,science,3,4
404,senior,science,3,4
405,senior,science,3,5
406,senior,science,3,5
407,senior,science,3,5
408,graduate,non-science,3,4
409,senior,non-science,3,4
410,senior,science,3,5
411,graduate,non-science,3,5
412,graduate,science,3,5
413,graduate,science,3,5
414,junior,science,3,5
415,sophomore,science,3,3
416,freshman,science,3,4
417,sophomore,non-science,3,3
418,freshman,science,3,3
419,senior,science,3,5
420,sophomore,science,3,4
421,senior,science,3,4
422,freshman,science,3,4
423,graduate,non-science,3,5
424,freshman,science,3,5
425,sophomore,non-science,3,5
426,freshman,science,3,5
427,junior,science,3,4
428,junior,science,3,4
429,junior,science,3,5
430,junior,non-science,3,4
431,freshman,science,3,5
432,freshman,science,3,5
433,junior,science,3,4
434,junior,science,3,5
435,junior,science,3,4
436,freshman,non-science,3,4
437,sophomore,science,3,5
438,junior,non-science,3,5
439,freshman,science,3,5
440,freshman,non-science,3,4
441,freshman,non-science,3,4
442,junior,science,3,4
443,junior,non-science,3,5
444,junior,non-science,3,3
445,freshman,non-science,3,5
446,junior,science,3,5
447,senior,science,3,4
448,junior,non-science,3,4
449,junior,non-science,3,5
450,senior,non-science,3,5
451,junior,science,3,5
452,graduate,science,3,5
453,junior,non-science,3,5
454,senior,non-science,3,5
455,junior,science,3,3
456,sophomore,science,3,5
457,junior,non-science,3,5
458,junior,science,3,4
459,senior,science,3,4
460,junior,non-science,3,5
461,junior,science,3,5
462,junior,non-science,3,4
463,sophomore,science,3,5
464,sophomore,non-science,3,5
465,senior,non-science,3,4
466,senior,non-science,3,5
467,junior,science,3,4
468,sophomore,science,3,4
469,senior,science,3,5
470,junior,science,3,2
471,junior,science,3,4
472,sophomore,science,3,5
473,junior,science,3,4
474,junior,science,3,5
475,senior,non-science,3,5
476,graduate,science,3,4
477,graduate,science,3,3
478,graduate,science,3,3
479,graduate,science,3,3
480,graduate,science,3,2
481,graduate,science,3,5
482,graduate,science,3,5
483,graduate,science,3,3
484,graduate,science,3,5
485,graduate,science,3,5
486,junior,science,3,4
487,junior,science,3,4
488,junior,science,3,4
489,junior,science,3,4
490,junior,science,3,4
491,junior,science,3,5
492,junior,science,3,5
493,freshman,science,3,4
494,sophomore,science,3,5
495,senior,non-science,3,5
496,senior,non-science,3,4
497,junior,non-science,3,5
498,junior,non-science,3,5
499,senior,science,3,4
500,junior,science,3,5
501,junior,non-science,3,4
502,senior,non-science,3,5
503,senior,science,3,5
504,senior,science,3,5
505,senior,science,3,5
506,senior,non-science,3,5
507,senior,science,3,5
508,sophomore,non-science,3,4
509,junior,non-science,3,4
510,sophomore,non-science,3,5
511,junior,non-science,3,4
512,sophomore,science,3,5
513,junior,non-science,3,5
514,sophomore,non-science,3,3
515,junior,non-science,3,5
516,sophomore,non-science,3,5
517,sophomore,science,3,5
518,sophomore,non-science,3,5
519,junior,science,3,5
520,sophomore,non-science,3,5
521,senior,non-science,3,5
522,sophomore,science,3,5
523,sophomore,science,3,5
524,junior,science,3,5
525,sophomore,science,3,5
526,sophomore,non-science,3,5
527,freshman,science,3,5
528,sophomore,non-science,3,5
529,sophomore,non-science,3,5
530,sophomore,science,3,4
531,sophomore,science,3,5
532,sophomore,science,3,5
533,junior,non-science,3,5
534,senior,non-science,3,4
535,junior,science,3,5
536,sophomore,non-science,3,5
537,sophomore,non-science,3,5
538,junior,non-science,3,5
539,sophomore,non-science,3,5
540,junior,non-science,3,5
541,sophomore,science,3,5
542,sophomore,non-science,3,5
543,sophomore,science,3,5
544,senior,non-science,3,5
545,sophomore,science,3,4
546,sophomore,science,3,5
547,sophomore,science,3,5
548,senior,science,3,4
549,sophomore,non-science,3,5
550,junior,science,3,5
551,junior,non-science,3,5
552,sophomore,non-science,3,5
553,sophomore,non-science,3,5
554,junior,non-science,3,4
555,sophomore,science,3,5
556,sophomore,science,3,5
557,sophomore,science,3,5
558,sophomore,science,3,5
559,sophomore,science,3,5
560,sophomore,science,3,5
561,senior,science,3,4
562,junior,science,3,3
563,senior,science,3,4
564,senior,science,3,4
565,graduate,science,3,5
566,graduate,science,3,4
567,graduate,non-science,3,4
568,graduate,science,3,5
569,graduate,science,3,5
570,graduate,non-science,3,5
571,graduate,non-science,3,4
572,junior,science,3,3
573,senior,science,3,4
574,junior,science,3,5
575,junior,science,3,5
576,senior,science,3,5
577,junior,non-science,3,5
578,junior,science,3,4
579,sophomore,science,3,5
580,junior,non-science,3,4
581,senior,non-science,3,5
582,junior,non-science,3,5
583,sophomore,science,3,5
584,senior,science,3,5
585,junior,science,3,4
586,junior,science,3,5
587,sophomore,science,3,5
588,junior,science,3,4
589,senior,science,3,5
590,junior,science,3,5
591,graduate,non-science,3,3
592,graduate,science,3,5
593,senior,science,3,5
594,junior,non-science,3,5
595,graduate,science,3,5
596,graduate,science,3,5
597,graduate,science,3,5
598,senior,science,3,4
599,senior,non-science,3,5
600,senior,science,3,4
601,junior,science,3,5
602,senior,non-science,3,5
603,senior,science,3,5
604,senior,science,3,5
605,senior,non-science,3,5
606,senior,non-science,3,4
607,senior,non-science,3,3
608,sophomore,non-science,3,5
609,senior,non-science,3,5
610,junior,non-science,3,3
611,senior,non-science,3,4
612,senior,non-science,3,5
613,senior,non-science,3,4
614,junior,non-science,3,4
615,sophomore,non-science,3,5
616,sophomore,science,3,5
617,senior,non-science,3,4
618,graduate,non-science,3,4
619,graduate,non-science,3,5
620,junior,science,3,4
621,junior,science,3,4
622,senior,science,3,5
623,senior,non-science,3,3
624,junior,non-science,3,4
625,senior,non-science,3,5
626,senior,science,3,5
627,senior,science,3,5
628,junior,non-science,3,4
629,freshman,science,3,5
630,senior,non-science,3,4
631,junior,non-science,3,5
632,senior,science,3,5
633,senior,science,3,5
634,junior,science,3,5
635,senior,science,3,5
636,sophomore,non-science,3,3
637,sophomore,science,3,3
638,sophomore,non-science,3,3
639,sophomore,non-science,3,4
640,senior,non-science,3,2
641,sophomore,non-science,3,3
642,junior,non-science,3,3
643,sophomore,non-science,3,4
644,junior,science,3,2
645,sophomore,non-science,3,2
646,sophomore,science,3,5
647,freshman,science,3,5
648,freshman,science,3,3
649,sophomore,science,3,3
650,sophomore,science,3,5
651,sophomore,science,3,4
652,senior,science,3,5
653,sophomore,science,3,3
654,sophomore,science,3,4
655,sophomore,science,3,4
656,senior,non-science,3,3
657,freshman,science,3,5
658,sophomore,science,3,3
659,senior,non-science,3,3
660,sophomore,science,3,3
661,senior,science,3,2
662,sophomore,science,3,4
663,sophomore,science,3,4
664,freshman,non-science,3,4
665,senior,science,3,2
666,freshman,science,3,4
667,senior,non-science,3,3
668,junior,non-science,3,5
669,senior,science,3,5
670,junior,science,3,5
671,senior,science,3,5
672,junior,science,3,5
673,sophomore,non-science,3,5
674,junior,science,3,4
675,junior,non-science,3,5
676,senior,non-science,3,4
677,junior,non-science,3,5
678,senior,science,3,4
679,junior,non-science,3,5
680,senior,non-science,3,5
681,sophomore,science,3,5
682,junior,science,3,5
683,graduate,science,3,4
684,senior,science,3,5
685,junior,non-science,3,4
686,senior,non-science,3,4
687,sophomore,science,3,4
688,graduate,science,3,5
689,graduate,science,3,5
690,graduate,non-science,3,5
691,senior,non-science,3,5
692,senior,non-science,3,5
693,junior,science,3,5
694,senior,non-science,3,5
695,junior,science,3,5
696,senior,non-science,3,5
697,senior,non-science,3,4
698,freshman,non-science,3,5
699,sophomore,science,3,3
700,freshman,science,3,4
701,freshman,science,3,5
702,senior,non-science,3,5
703,junior,science,3,5
704,senior,science,3,4
705,junior,science,3,4
706,junior,science,3,4
707,senior,science,3,5
708,junior,science,3,5
709,sophomore,non-science,3,5
710,senior,science,3,5
711,senior,science,3,5
712,senior,science,3,5
713,senior,science,3,5
714,senior,science,3,5
715,junior,non-science,3,5
716,senior,science,3,5
717,senior,non-science,3,5
718,senior,science,3,5
719,senior,science,3,5
720,senior,non-science,3,5
721,senior,non-science,3,5
722,senior,non-science,3,4
723,senior,science,3,5
724,senior,non-science,3,4
725,graduate,non-science,3,4
726,senior,non-science,3,5
727,senior,non-science,3,4
728,sophomore,non-science,3,4
729,sophomore,non-science,3,4
730,sophomore,non-science,3,4
731,junior,science,3,5
732,senior,non-science,3,4
733,junior,science,3,4
734,junior,non-science,3,4
735,senior,non-science,3,4
736,sophomore,science,3,5
737,junior,non-science,3,5
738,sophomore,science,3,5
739,junior,science,3,4
740,sophomore,science,3,4
741,sophomore,science,3,5
742,junior,non-science,3,5
743,junior,non-science,3,4
744,sophomore,non-science,3,5
745,sophomore,non-science,3,4
746,sophomore,science,3,2
747,sophomore,science,3,4
748,sophomore,non-science,3,4
749,sophomore,non-science,3,5
750,sophomore,non-science,3,5
751,sophomore,science,3,3
752,graduate,non-science,3,4
753,freshman,science,3,5
754,senior,science,3,5
755,sophomore,science,3,4
756,senior,non-science,3,3
757,senior,non-science,3,5
758,sophomore,science,3,2
759,sophomore,science,3,4
760,junior,science,3,5
761,junior,non-science,3,4
762,sophomore,science,3,4
763,junior,science,3,4
764,sophomore,non-science,3,4
765,junior,science,3,4
766,senior,science,3,5
767,junior,non-science,3,4
768,sophomore,non-science,3,4
769,junior,non-science,3,4
770,sophomore,non-science,3,4
771,junior,non-science,3,4
772,senior,non-science,3,4
773,sophomore,non-science,3,4
774,junior,non-science,3,4
775,junior,science,3,3
776,junior,science,3,4
777,sophomore,science,3,4
778,junior,non-science,3,5
779,sophomore,science,3,5
780,junior,non-science,3,4
781,junior,non-science,3,4
782,sophomore,science,3,4
783,sophomore,science,3,3
784,graduate,non-science,3,5
785,sophomore,science,3,4
786,junior,non-science,3,4
787,senior,non-science,3,3
788,graduate,non-science,3,5
789,freshman,non-science,3,4
790,freshman,science,3,5
791,sophomore,non-science,3,4
792,freshman,science,3,4
793,freshman,science,3,5
794,senior,non-science,3,5
795,freshman,science,3,5
796,junior,science,3,3
797,freshman,non-science,3,4
798,sophomore,science,3,5
799,junior,non-science,3,3
800,sophomore,non-science,3,4
801,junior,non-science,3,5
802,sophomore,science,3,5
803,junior,non-science,3,5
804,freshman,science,3,3
805,sophomore,non-science,3,4
806,junior,science,3,5
807,sophomore,science,3,5
808,freshman,non-science,3,4
809,sophomore,science,3,4
810,sophomore,science,3,4
811,sophomore,non-science,3,3
812,sophomore,non-science,3,4
813,junior,science,3,3
814,freshman,science,3,3
815,freshman,non-science,3,4
816,freshman,science,3,5
817,sophomore,science,3,4
818,senior,science,3,5
819,sophomore,science,3,5
820,junior,science,3,4
821,sophomore,science,3,5
822,sophomore,science,3,4
823,junior,science,3,4
824,sophomore,science,3,4
825,junior,science,3,4
